return_period_yr,agg_n_cells,agg_events
1.016756141207093,1437,96
1.0167354657665169,1437,96
1.016714791166782,1437,96
1.0166941174078368,1437,96
1.01667344448963,1437,96
1.0166527724121104,1437,96
1.0166321011752266,1436,96
1.0166114307789276,1436,96
1.016590761223162,1436,96
1.0165700925078784,1436,96
1.0165494246330256,1435,96
1.0165287575985524,1435,96
1.0165080914044076,1435,96
1.0164874260505397,1435,96
1.0164667615368976,1435,96
1.0164460978634302,1435,96
1.016425435030086,1435,96
1.0164047730368142,1435,96
1.016384111883563,1434,96
1.0163634515702815,1433,96
1.0163427920969184,1433,96
1.0163221334634225,1433,96
1.0163014756697426,1433,96
1.0162808187158276,1433,96
1.016260162601626,1433,96
1.016239507327087,1432,96
1.016218852892159,1432,96
1.0161981992967908,1432,96
1.0161775465409317,1432,96
1.01615689462453,1432,96
1.016136243547535,1432,96
1.0161155933098949,1432,96
1.0160949439115592,1432,96
1.0160742953524762,1432,96
1.016053647632595,1432,96
1.0160330007518643,1432,96
1.0160123547102333,1431,96
1.0159917095076505,1431,96
1.0159710651440648,1431,96
1.015950421619425,1431,96
1.01592977893368,1431,96
1.015909137086779,1431,96
1.0158884960786705,1431,96
1.0158678559093033,1431,96
1.0158472165786265,1430,96
1.0158265780865892,1430,96
1.0158059404331397,1430,96
1.0157853036182272,1430,96
1.0157646676418008,1430,96
1.015744032503809,1430,96
1.015723398204201,1430,96
1.0157027647429255,1430,96
1.0156821321199316,1429,96
1.0156615003351683,1429,96
1.015640869388584,1429,96
1.0156202392801283,1429,95
1.0155996100097497,1429,95
1.0155789815773972,1428,95
1.01555835398302,1428,95
1.0155377272265664,1428,95
1.015517101307986,1428,95
1.0154964762272274,1428,95
1.0154758519842397,1428,95
1.015455228578972,1427,95
1.0154346060113728,1427,95
1.0154139842813916,1427,95
1.015393363388977,1427,95
1.015372743334078,1427,95
1.0153521241166437,1427,95
1.015331505736623,1427,95
1.015310888193965,1427,95
1.0152902714886185,1427,95
1.0152696556205327,1427,95
1.0152490405896566,1427,95
1.015228426395939,1426,95
1.0152078130393292,1426,95
1.015187200519776,1426,95
1.015166588837228,1426,95
1.0151459779916352,1426,95
1.015125367982946,1426,95
1.0151047588111093,1426,95
1.0150841504760744,1426,95
1.0150635429777903,1425,95
1.0150429363162061,1425,95
1.0150223304912709,1425,95
1.0150017255029333,1425,95
1.0149811213511428,1425,95
1.0149605180358483,1424,95
1.014939915556999,1424,95
1.0149193139145438,1424,95
1.0148987131084317,1424,95
1.014878113138612,1423,95
1.0148575140050338,1423,95
1.0148369157076458,1423,95
1.0148163182463974,1423,95
1.0147957216212375,1423,95
1.0147751258321156,1423,95
1.0147545308789803,1423,95
1.0147339367617811,1423,95
1.0147133434804667,1423,95
1.0146927510349866,1423,95
1.0146721594252897,1423,95
1.014651568651325,1423,95
1.014630978713042,1422,95
1.0146103896103895,1422,95
1.014589801343317,1422,95
1.014569213911773,1422,95
1.0145486273157072,1422,95
1.0145280415550686,1421,95
1.0145074566298062,1421,95
1.0144868725398692,1421,95
1.014466289285207,1421,95
1.0144457068657686,1421,95
1.014425125281503,1421,95
1.0144045445323595,1421,95
1.0143839646182873,1420,95
1.0143633855392356,1420,95
1.0143428072951535,1420,95
1.0143222298859902,1420,95
1.0143016533116949,1420,95
1.0142810775722169,1419,95
1.0142605026675051,1419,95
1.014239928597509,1419,95
1.0142193553621777,1419,95
1.0141987829614605,1419,95
1.0141782113953064,1419,95
1.0141576406636648,1418,95
1.0141370707664847,1418,95
1.0141165017037157,1418,95
1.0140959334753068,1418,95
1.0140753660812072,1418,95
1.0140547995213662,1418,95
1.0140342337957329,1418,95
1.014013668904257,1417,95
1.013993104846887,1417,95
1.0139725416235728,1416,95
1.0139519792342635,1416,95
1.0139314176789083,1416,95
1.0139108569574562,1416,95
1.0138902970698571,1416,95
1.0138697380160597,1415,95
1.0138491797960136,1415,95
1.013828622409668,1415,95
1.013808065856972,1415,95
1.013787510137875,1415,95
1.0137669552523265,1415,95
1.0137464012002757,1415,95
1.0137258479816718,1414,95
1.0137052955964643,1414,95
1.0136847440446022,1414,95
1.0136641933260349,1413,95
1.013643643440712,1413,95
1.0136230943885824,1413,95
1.0136025461695959,1413,95
1.0135819987837016,1412,95
1.0135614522308487,1412,95
1.0135409065109868,1412,95
1.0135203616240651,1412,95
1.013499817570033,1412,95
1.0134792743488397,1412,95
1.0134587319604347,1411,95
1.0134381904047671,1411,95
1.0134176496817868,1411,95
1.013397109791443,1411,95
1.0133765707336846,1411,95
1.0133560325084616,1411,95
1.013335495115723,1411,95
1.0133149585554182,1411,95
1.0132944228274967,1410,95
1.013273887931908,1410,95
1.0132533538686013,1410,95
1.013232820637526,1410,95
1.0132122882386319,1409,95
1.0131917566718678,1409,95
1.0131712259371835,1409,95
1.0131506960345282,1408,95
1.0131301669638515,1408,95
1.0131096387251028,1408,95
1.0130891113182316,1408,95
1.013068584743187,1408,95
1.013048058999919,1408,95
1.0130275340883765,1407,95
1.0130070100085093,1407,95
1.0129864867602667,1407,95
1.012965964343598,1407,95
1.012945442758453,1407,95
1.012924922004781,1407,95
1.0129044020825315,1407,95
1.0128838829916538,1406,95
1.0128633647320977,1406,95
1.0128428473038122,1406,95
1.0128223307067474,1405,95
1.0128018149408524,1405,95
1.0127813000060766,1405,95
1.01276078590237,1405,95
1.0127402726296815,1404,95
1.0127197601879607,1404,95
1.0126992485771575,1404,95
1.0126787377972213,1404,95
1.0126582278481013,1404,95
1.0126377187297473,1403,95
1.0126172104421087,1403,95
1.012596702985135,1403,95
1.012576196358776,1403,95
1.012555690562981,1403,95
1.0125351855976996,1403,95
1.0125146814628811,1403,95
1.0124941781584755,1402,95
1.0124736756844321,1402,95
1.0124531740407006,1402,95
1.0124326732272304,1402,95
1.012412173243971,1402,95
1.0123916740908723,1402,95
1.0123711757678835,1402,95
1.0123506782749545,1402,95
1.0123301816120345,1401,95
1.0123096857790734,1401,95
1.012289190776021,1401,95
1.0122686966028263,1401,95
1.0122482032594393,1401,95
1.0122277107458093,1401,95
1.0122072190618863,1400,95
1.0121867282076198,1400,95
1.0121662381829593,1400,95
1.0121457489878543,1399,95
1.0121252606222546,1399,95
1.01210477308611,1399,95
1.0120842863793698,1399,95
1.0120638005019837,1399,95
1.0120433154539015,1399,95
1.0120228312350728,1399,95
1.012002347845447,1399,95
1.0119818652849741,1399,95
1.0119613835536037,1398,95
1.0119409026512851,1398,95
1.0119204225779685,1398,95
1.0118999433336031,1398,94
1.0118794649181388,1398,94
1.0118589873315256,1398,94
1.0118385105737124,1398,94
1.0118180346446495,1398,94
1.0117975595442863,1397,94
1.0117770852725727,1397,94
1.0117566118294583,1397,94
1.0117361392148927,1397,94
1.011715667428826,1397,94
1.011695196471207,1396,94
1.0116747263419865,1396,94
1.0116542570411136,1396,94
1.0116337885685383,1396,94
1.01161332092421,1396,94
1.0115928541080785,1395,94
1.011572388120094,1395,94
1.0115519229602055,1395,94
1.0115314586283632,1395,94
1.011510995124517,1395,94
1.0114905324486163,1395,94
1.011470070600611,1395,94
1.0114496095804506,1395,94
1.0114291493880854,1395,94
1.0114086900234647,1394,94
1.0113882314865383,1394,94
1.0113677737772564,1394,94
1.0113473168955682,1394,94
1.0113268608414239,1394,94
1.0113064056147731,1393,94
1.0112859512155656,1393,94
1.0112654976437514,1393,94
1.01124504489928,1393,94
1.0112245929821013,1393,94
1.0112041418921651,1393,94
1.0111836916294215,1393,94
1.0111632421938197,1393,94
1.0111427935853101,1393,94
1.0111223458038423,1392,94
1.011101898849366,1392,94
1.0110814527218313,1392,94
1.0110610074211879,1392,94
1.0110405629473855,1391,94
1.011020119300374,1391,94
1.0109996764801035,1391,94
1.0109792344865236,1391,94
1.0109587933195843,1390,94
1.0109383529792353,1390,94
1.0109179134654267,1390,94
1.010897474778108,1390,94
1.0108770369172293,1390,94
1.0108565998827406,1389,94
1.0108361636745917,1389,94
1.0108157282927321,1389,94
1.0107952937371123,1388,94
1.0107748600076818,1388,94
1.0107544271043907,1387,94
1.0107339950271887,1387,94
1.0107135637760258,1387,94
1.010693133350852,1387,94
1.010672703751617,1386,94
1.010652274978271,1386,94
1.0106318470307636,1386,94
1.010611419909045,1386,94
1.0105909936130648,1386,94
1.0105705681427735,1386,94
1.0105501434981203,1385,94
1.0105297196790557,1385,94
1.0105092966855296,1385,94
1.0104888745174916,1385,94
1.010468453174892,1385,94
1.0104480326576804,1385,94
1.0104276129658072,1385,94
1.010407194099222,1385,94
1.0103867760578749,1385,94
1.010366358841716,1385,94
1.010345942450695,1384,94
1.0103255268847622,1384,94
1.0103051121438675,1384,94
1.0102846982279607,1384,94
1.0102642851369918,1383,94
1.010243872870911,1383,94
1.0102234614296683,1383,94
1.0102030508132134,1382,94
1.0101826410214967,1382,94
1.0101622320544679,1382,94
1.0101418239120772,1382,94
1.0101214165942747,1381,94
1.0101010101010102,1381,94
1.0100806044322337,1381,94
1.0100601995878955,1381,94
1.0100397955679454,1380,94
1.0100193923723335,1380,94
1.00999899000101,1380,94
1.0099785884539247,1380,94
1.009958187731028,1380,94
1.0099377878322695,1380,94
1.0099173887575996,1380,94
1.0098969905069684,1379,94
1.0098765930803255,1379,94
1.0098561964776216,1379,94
1.0098358006988064,1379,94
1.00981540574383,1379,94
1.0097950116126426,1379,94
1.0097746183051943,1379,94
1.0097542258214351,1379,94
1.0097338341613151,1377,94
1.0097134433247845,1377,94
1.0096930533117932,1377,94
1.0096726641222915,1376,94
1.0096522757562296,1376,94
1.0096318882135573,1376,94
1.009611501494225,1376,94
1.0095911155981827,1376,94
1.0095707305253807,1376,94
1.0095503462757687,1375,94
1.0095299628492973,1375,94
1.0095095802459166,1375,94
1.0094891984655765,1375,93
1.0094688175082271,1375,93
1.0094484373738188,1374,93
1.0094280580623018,1374,93
1.0094076795736262,1374,93
1.009387301907742,1374,93
1.0093669250645996,1374,93
1.0093465490441489,1374,93
1.0093261738463402,1374,93
1.0093057994711239,1373,93
1.0092854259184498,1373,93
1.0092650531882683,1373,93
1.0092446812805296,1373,93
1.0092243101951839,1373,93
1.0092039399321815,1373,93
1.0091835704914724,1372,93
1.009163201873007,1372,93
1.0091428340767352,1372,93
1.0091224671026076,1371,93
1.0091021009505743,1371,93
1.0090817356205852,1371,93
1.009061371112591,1371,93
1.009041007426542,1371,93
1.0090206445623877,1371,93
1.009000282520079,1371,93
1.008979921299566,1370,93
1.008959560900799,1370,93
1.0089392013237282,1369,93
1.0089188425683038,1369,93
1.0088984846344762,1369,93
1.0088781275221954,1367,93
1.0088577712314117,1367,93
1.0088374157620759,1367,93
1.0088170611141376,1367,93
1.0087967072875474,1367,93
1.0087763542822556,1366,93
1.0087560020982125,1366,93
1.0087356507353682,1366,93
1.0087153001936733,1366,93
1.008694950473078,1366,93
1.0086746015735324,1366,93
1.008654253494987,1366,93
1.0086339062373921,1366,93
1.008613559800698,1365,93
1.008593214184855,1365,93
1.0085728693898135,1364,93
1.0085525254155236,1364,93
1.008532182261936,1364,93
1.0085118399290007,1364,93
1.0084914984166684,1363,93
1.008471157724889,1363,93
1.0084508178536133,1363,93
1.0084304788027914,1363,93
1.0084101405723735,1362,93
1.0083898031623104,1362,93
1.0083694665725522,1361,93
1.0083491308030492,1361,93
1.008328795853752,1361,93
1.0083084617246107,1360,93
1.008288128415576,1360,93
1.0082677959265982,1359,93
1.0082474642576273,1358,93
1.0082271334086144,1358,93
1.0082068033795093,1358,93
1.0081864741702626,1357,93
1.0081661457808246,1357,93
1.008145818211146,1357,93
1.008125491461177,1356,93
1.0081051655308682,1356,93
1.0080848404201697,1356,93
1.0080645161290323,1356,93
1.0080441926574062,1356,93
1.0080238700052417,1355,93
1.0080035481724896,1355,93
1.0079832271591,1354,93
1.0079629069650238,1354,93
1.0079425875902108,1353,93
1.0079222690346121,1353,93
1.0079019512981777,1353,93
