event_id,start_date,end_date,duration_days,n_active_cells,footprint_area_km2,peak_hail_max_in,peak_hail_mean_in,centroid_lat,centroid_lon
2358,2022-06-21,2022-06-21,1,1,770.06,1.1200000047683716,1.1200000047683716,39.0,-97.75
2359,2022-06-22,2022-06-22,1,3,2310.18,1.8700000047683716,1.3700000047683716,38.136,-93.117
2360,2022-06-23,2022-06-24,2,51,39273.06,2.619999885559082,1.4239215850830078,45.105,-98.298
2361,2022-06-25,2022-06-25,1,6,4620.36,2.869999885559082,1.744999885559082,38.606,-98.057
2362,2022-06-26,2022-06-26,1,2,1540.12,1.3700000047683716,1.2450000047683716,32.836,-91.026
2363,2022-06-27,2022-06-27,1,1,770.06,1.1200000047683716,1.1200000047683716,47.25,-91.75
2364,2022-06-28,2022-06-28,1,4,3080.24,1.8700000047683716,1.3700000047683716,46.386,-90.83
2365,2022-06-29,2022-06-29,1,4,3080.24,1.6200000047683716,1.2450000047683716,46.575,-96.336
2366,2022-06-30,2022-06-30,1,4,3080.24,1.3700000047683716,1.1825000047683716,46.855,-88.184
2367,2022-07-02,2022-07-04,3,32,24641.92,2.119999885559082,1.323124885559082,45.607,-104.519
2368,2022-07-05,2022-07-08,4,70,53904.2,4.119999885559082,1.695000171661377,44.498,-103.942
2369,2022-07-09,2022-07-09,1,10,7700.599999999999,1.8700000047683716,1.3700000047683716,45.658,-106.515
2370,2022-07-10,2022-07-12,3,28,21561.68,1.8700000047683716,1.432499885559082,41.044,-94.261
2371,2022-07-13,2022-07-13,1,8,6160.48,1.6200000047683716,1.1825000047683716,34.036,-93.773
2372,2022-07-14,2022-07-14,1,3,2310.18,2.119999885559082,1.4533332586288452,47.436,-97.378
2373,2022-07-15,2022-07-15,1,2,1540.12,1.6200000047683716,1.3700000047683716,42.611,-95.142
2374,2022-07-16,2022-07-16,1,10,7700.599999999999,2.869999885559082,1.4449999332427979,40.292,-99.202
2375,2022-07-17,2022-07-18,2,13,10010.779999999999,1.8700000047683716,1.2930768728256226,45.457,-94.703
2376,2022-07-20,2022-07-23,4,73,56214.38,3.119999885559082,1.3357534408569336,43.856,-93.102
2377,2022-07-24,2022-07-24,1,5,3850.2999999999997,2.619999885559082,1.869999885559082,45.942,-76.097
2378,2022-07-25,2022-07-25,1,1,770.06,1.1200000047683716,1.1200000047683716,38.25,-78.5
2379,2022-07-26,2022-07-27,2,9,6930.539999999999,2.619999885559082,1.4811110496520996,40.343,-101.972
2380,2022-07-28,2022-07-28,1,1,770.06,1.1200000047683716,1.1200000047683716,36.25,-96.5
2381,2022-07-29,2022-07-29,1,1,770.06,1.1200000047683716,1.1200000047683716,35.5,-103.5
2382,2022-07-30,2022-07-30,1,1,770.06,1.1200000047683716,1.1200000047683716,47.5,-100.25
2383,2022-07-31,2022-07-31,1,3,2310.18,1.3700000047683716,1.286666750907898,40.79,-101.325
2384,2022-08-01,2022-08-02,2,18,13861.079999999998,2.119999885559082,1.3422222137451172,40.286,-91.172
2385,2022-08-03,2022-08-03,1,1,770.06,1.1200000047683716,1.1200000047683716,39.0,-90.25
2386,2022-08-04,2022-08-04,1,2,1540.12,1.6200000047683716,1.6200000047683716,42.125,-90.5
2387,2022-08-05,2022-08-05,1,11,8470.66,2.619999885559082,1.5972727537155151,44.838,-97.342
2388,2022-08-07,2022-08-07,1,1,770.06,1.3700000047683716,1.3700000047683716,38.25,-103.5
2389,2022-08-11,2022-08-11,1,4,3080.24,2.119999885559082,1.619999885559082,46.14,-111.983
2390,2022-08-12,2022-08-12,1,1,770.06,1.1200000047683716,1.1200000047683716,48.75,-112.0
2391,2022-08-15,2022-08-15,1,4,3080.24,1.8700000047683716,1.4950000047683716,37.388,-83.412
2392,2022-08-17,2022-08-17,1,3,2310.18,1.8700000047683716,1.536666750907898,42.449,-97.729
2393,2022-08-18,2022-08-18,1,12,9240.72,2.869999885559082,1.6200000047683716,41.764,-97.614
2394,2022-08-19,2022-08-19,1,8,6160.48,2.119999885559082,1.369999885559082,41.875,-92.974
2395,2022-08-20,2022-08-20,1,9,6930.539999999999,2.119999885559082,1.4533332586288452,39.746,-89.657
2396,2022-08-22,2022-08-22,1,2,1540.12,1.1200000047683716,1.1200000047683716,40.75,-75.375
2397,2022-08-23,2022-08-23,1,7,5390.42,1.3700000047683716,1.1557142734527588,46.085,-102.142
2398,2022-08-24,2022-08-24,1,1,770.06,1.8700000047683716,1.8700000047683716,42.75,-94.75
2399,2022-08-26,2022-08-26,1,3,2310.18,1.3700000047683716,1.2033333778381348,45.371,-94.382
2400,2022-08-27,2022-08-27,1,1,770.06,1.1200000047683716,1.1200000047683716,41.75,-92.75
2401,2022-08-28,2022-08-28,1,2,1540.12,1.6200000047683716,1.3700000047683716,41.602,-94.5
2402,2022-08-29,2022-08-29,1,8,6160.48,1.8700000047683716,1.3700000047683716,38.268,-95.371
2403,2022-08-31,2022-08-31,1,2,1540.12,1.1200000047683716,1.1200000047683716,41.0,-100.75
2404,2022-09-02,2022-09-02,1,1,770.06,1.1200000047683716,1.1200000047683716,40.25,-100.5
2405,2022-09-05,2022-09-05,1,1,770.06,1.1200000047683716,1.1200000047683716,33.0,-97.5
2406,2022-09-08,2022-09-08,1,4,3080.24,1.1200000047683716,1.1200000047683716,45.062,-96.75
2407,2022-09-15,2022-09-15,1,6,4620.36,1.8700000047683716,1.4950000047683716,36.155,-101.251
2408,2022-09-16,2022-09-16,1,7,5390.42,1.6200000047683716,1.26285719871521,41.711,-101.215
2409,2022-09-17,2022-09-17,1,29,22331.739999999998,3.619999885559082,1.6113790273666382,39.904,-96.255
2410,2022-09-18,2022-09-18,1,11,8470.66,2.119999885559082,1.5063636302947998,40.684,-90.989
2411,2022-09-19,2022-09-19,1,5,3850.2999999999997,1.6200000047683716,1.2699999809265137,47.314,-99.083
2412,2022-09-20,2022-09-20,1,7,5390.42,3.119999885559082,2.0485713481903076,44.266,-90.418
2413,2022-09-21,2022-09-21,1,4,3080.24,2.119999885559082,1.619999885559082,43.404,-84.25
2414,2022-09-24,2022-09-24,1,2,1540.12,1.8700000047683716,1.6200000047683716,37.0,-90.894
2415,2022-09-25,2022-09-25,1,3,2310.18,1.6200000047683716,1.286666750907898,40.475,-78.412
2416,2022-10-01,2022-10-01,1,1,770.06,1.1200000047683716,1.1200000047683716,40.25,-105.25
2417,2022-10-10,2022-10-10,1,2,1540.12,1.8700000047683716,1.4950000047683716,30.906,-103.468
2418,2022-10-11,2022-10-11,1,3,2310.18,1.8700000047683716,1.3700000047683716,42.686,-93.886
2419,2022-10-12,2022-10-12,1,22,16941.32,2.119999885559082,1.3813637495040894,33.941,-89.639
2420,2022-10-15,2022-10-15,1,14,10780.84,3.119999885559082,1.6200001239776611,35.702,-92.921
2421,2022-10-17,2022-10-17,1,1,770.06,1.1200000047683716,1.1200000047683716,36.75,-77.0
2422,2022-10-23,2022-10-23,1,1,770.06,1.1200000047683716,1.1200000047683716,44.25,-97.25
2423,2022-10-24,2022-10-24,1,1,770.06,1.1200000047683716,1.1200000047683716,32.0,-99.5
2424,2022-10-27,2022-10-27,1,1,770.06,1.6200000047683716,1.6200000047683716,34.25,-100.5
2425,2022-11-02,2022-11-02,1,1,770.06,1.8700000047683716,1.8700000047683716,27.5,-82.0
2426,2022-11-04,2022-11-04,1,8,6160.48,1.3700000047683716,1.1512500047683716,39.673,-92.591
2427,2022-11-11,2022-11-11,1,1,770.06,1.3700000047683716,1.3700000047683716,31.25,-98.25
2428,2022-11-27,2022-11-27,1,3,2310.18,2.119999885559082,1.7866665124893188,40.302,-79.849
2429,2022-11-29,2022-11-29,1,19,14631.14,2.119999885559082,1.580526351928711,33.024,-91.062
2430,2022-12-12,2022-12-12,1,4,3080.24,2.619999885559082,1.932499885559082,35.996,-99.331
2431,2023-01-02,2023-01-02,1,3,2310.18,1.6200000047683716,1.286666750907898,34.557,-95.282
2432,2023-01-03,2023-01-03,1,15,11550.9,1.8700000047683716,1.320000171661377,32.792,-90.225
2433,2023-01-07,2023-01-07,1,1,770.06,1.1200000047683716,1.1200000047683716,31.75,-93.75
2434,2023-01-11,2023-01-11,1,8,6160.48,2.119999885559082,1.432499885559082,36.807,-89.767
2435,2023-01-12,2023-01-12,1,7,5390.42,1.8700000047683716,1.3700000047683716,34.324,-87.102
2436,2023-02-15,2023-02-15,1,9,6930.539999999999,2.119999885559082,1.5644443035125732,35.909,-92.783
2437,2023-02-22,2023-02-22,1,2,1540.12,1.1200000047683716,1.1200000047683716,39.5,-89.25
2438,2023-02-26,2023-02-26,1,9,6930.539999999999,1.8700000047683716,1.4255555868148804,35.56,-100.359
2439,2023-02-27,2023-02-27,1,6,4620.36,3.619999885559082,1.744999885559082,39.848,-83.885
2440,2023-03-01,2023-03-01,1,17,13091.019999999999,3.119999885559082,1.5758823156356812,33.362,-92.842
2441,2023-03-02,2023-03-02,1,6,4620.36,1.8700000047683716,1.2866666316986084,34.154,-96.874
2442,2023-03-06,2023-03-06,1,1,770.06,1.1200000047683716,1.1200000047683716,39.75,-122.0
2443,2023-03-11,2023-03-11,1,10,7700.599999999999,1.8700000047683716,1.3199999332427979,34.292,-95.51
2444,2023-03-12,2023-03-12,1,4,3080.24,1.3700000047683716,1.1825000047683716,31.763,-88.158
2445,2023-03-16,2023-03-16,1,12,9240.72,4.119999885559082,1.682499885559082,32.464,-97.597
2446,2023-03-22,2023-03-22,1,1,770.06,1.1200000047683716,1.1200000047683716,41.0,-84.5
2447,2023-03-23,2023-03-23,1,16,12320.96,2.869999885559082,1.588749885559082,34.527,-96.868
2448,2023-03-25,2023-03-28,4,67,51594.02,2.869999885559082,1.5714925527572632,32.878,-88.241
2449,2023-03-30,2023-03-30,1,10,7700.599999999999,2.119999885559082,1.6449998617172241,41.635,-98.633
2450,2023-03-31,2023-03-31,1,97,74695.81999999999,3.619999885559082,1.4885567426681519,39.737,-91.167
2451,2023-04-01,2023-04-01,1,1,770.06,1.1200000047683716,1.1200000047683716,37.75,-77.5
2452,2023-04-02,2023-04-02,1,12,9240.72,1.8700000047683716,1.2658332586288452,32.525,-93.03
2453,2023-04-03,2023-04-03,1,2,1540.12,1.3700000047683716,1.2450000047683716,32.562,-93.64
2454,2023-04-04,2023-04-04,1,87,66995.22,4.119999885559082,1.5596548318862915,40.715,-91.835
2455,2023-04-05,2023-04-05,1,8,6160.48,2.119999885559082,1.244999885559082,31.855,-94.176
2456,2023-04-06,2023-04-06,1,9,6930.539999999999,2.119999885559082,1.4811110496520996,35.812,-82.086
2457,2023-04-09,2023-04-09,1,4,3080.24,2.869999885559082,1.5575000047683716,33.154,-100.994
2458,2023-04-10,2023-04-10,1,5,3850.2999999999997,2.869999885559082,1.71999990940094,36.095,-98.318
2459,2023-04-14,2023-04-14,1,10,7700.599999999999,1.6200000047683716,1.2450000047683716,38.452,-96.206
2460,2023-04-15,2023-04-15,1,72,55444.31999999999,4.119999885559082,1.6061110496520996,35.609,-92.832
2461,2023-04-16,2023-04-16,1,1,770.06,1.8700000047683716,1.8700000047683716,27.5,-80.5
2462,2023-04-18,2023-04-20,3,135,103958.09999999999,4.119999885559082,1.616296410560608,39.259,-94.524
2463,2023-04-21,2023-04-21,1,4,3080.24,2.119999885559082,1.432499885559082,30.203,-93.7
2464,2023-04-22,2023-04-22,1,17,13091.019999999999,3.119999885559082,1.5170587301254272,33.09,-92.768
2465,2023-04-23,2023-04-23,1,1,770.06,2.119999885559082,2.119999885559082,29.25,-97.5
2466,2023-04-25,2023-04-25,1,16,12320.96,4.619999885559082,2.291874885559082,33.332,-100.786
2467,2023-04-26,2023-04-26,1,22,16941.32,3.119999885559082,1.7109088897705078,31.259,-91.264
2468,2023-04-27,2023-04-27,1,11,8470.66,1.8700000047683716,1.3018181324005127,33.473,-92.33
2469,2023-04-28,2023-04-28,1,7,5390.42,1.8700000047683716,1.51285719871521,31.232,-95.502
2470,2023-05-03,2023-05-03,1,2,1540.12,1.6200000047683716,1.3700000047683716,32.137,-101.237
2471,2023-05-04,2023-05-08,5,207,159402.41999999998,4.119999885559082,1.6393234729766846,38.796,-95.197
2472,2023-05-09,2023-05-11,3,97,74695.81999999999,4.119999885559082,1.4859793186187744,38.964,-98.406
2473,2023-05-12,2023-05-12,1,18,13861.079999999998,4.619999885559082,1.9394441843032837,38.008,-96.863
2474,2023-05-13,2023-05-14,2,14,10780.84,3.119999885559082,1.6378573179244995,39.073,-90.152
2475,2023-05-15,2023-05-15,1,3,2310.18,1.8700000047683716,1.3700000047683716,37.068,-90.523
2476,2023-05-16,2023-05-16,1,13,10010.779999999999,2.619999885559082,1.4661539793014526,37.588,-84.831
2477,2023-05-17,2023-05-19,3,23,17711.379999999997,2.619999885559082,1.554782509803772,33.923,-98.78
2478,2023-05-20,2023-05-21,2,5,3850.2999999999997,1.1200000047683716,1.1200000047683716,45.15,-115.95
2479,2023-05-22,2023-05-26,5,76,58524.56,3.619999885559082,1.5903948545455933,36.311,-103.03
2480,2023-05-27,2023-05-28,2,31,23871.859999999997,3.369999885559082,1.5877416133880615,38.649,-101.905
2481,2023-05-29,2023-05-29,1,10,7700.599999999999,2.119999885559082,1.34499990940094,36.304,-99.323
2482,2023-05-30,2023-06-03,5,62,47743.719999999994,3.119999885559082,1.4829034805297852,36.246,-98.285
2483,2023-06-04,2023-06-05,2,16,12320.96,1.6200000047683716,1.2606250047683716,36.883,-93.143
2484,2023-06-06,2023-06-06,1,13,10010.779999999999,1.6200000047683716,1.27384614944458,40.182,-92.302
2485,2023-06-07,2023-06-07,1,7,5390.42,2.119999885559082,1.7985713481903076,32.401,-103.137
2486,2023-06-08,2023-06-08,1,7,5390.42,1.6200000047683716,1.26285719871521,44.575,-95.225
2487,2023-06-09,2023-06-09,1,10,7700.599999999999,1.6200000047683716,1.2949999570846558,38.026,-99.825
2488,2023-06-10,2023-06-14,5,191,147081.46,5.619999885559082,1.8909422159194946,34.359,-95.271
2489,2023-06-15,2023-06-18,4,140,107808.4,4.869999885559082,1.7324999570846558,35.215,-93.81
2490,2023-06-19,2023-06-22,4,82,63144.92,4.619999885559082,1.7541463375091553,36.774,-100.361
2491,2023-06-23,2023-06-24,2,78,60064.67999999999,4.119999885559082,1.700128197669983,40.407,-100.553
2492,2023-06-25,2023-06-29,5,160,123209.59999999999,4.619999885559082,1.7512500286102295,39.833,-94.155
2493,2023-06-30,2023-07-02,3,60,46203.6,2.119999885559082,1.4325002431869507,38.617,-94.111
2494,2023-07-03,2023-07-03,1,6,4620.36,1.6200000047683716,1.2866666316986084,42.182,-88.159
2495,2023-07-04,2023-07-07,4,77,59294.619999999995,4.119999885559082,1.7303892374038696,39.123,-100.922
2496,2023-07-08,2023-07-08,1,17,13091.019999999999,2.869999885559082,1.5758823156356812,40.376,-102.954
2497,2023-07-09,2023-07-09,1,2,1540.12,1.8700000047683716,1.7450000047683716,46.848,-95.562
2498,2023-07-10,2023-07-11,2,53,40813.18,3.119999885559082,1.6294341087341309,43.707,-98.933
2499,2023-07-12,2023-07-15,4,109,83936.54,3.119999885559082,1.4984402656555176,41.284,-96.639
2500,2023-07-16,2023-07-18,3,96,73925.76,4.119999885559082,1.635624885559082,40.256,-96.063
2501,2023-07-19,2023-07-19,1,17,13091.019999999999,2.869999885559082,1.5905882120132446,43.264,-100.137
2502,2023-07-20,2023-07-20,1,36,27722.159999999996,2.869999885559082,1.5852775573730469,41.001,-89.285
2503,2023-07-21,2023-07-21,1,3,2310.18,1.3700000047683716,1.2033333778381348,37.861,-103.716
2504,2023-07-22,2023-07-22,1,35,26952.1,2.619999885559082,1.5128569602966309,40.818,-99.126
2505,2023-07-23,2023-07-24,2,25,19251.5,2.619999885559082,1.4599997997283936,40.986,-90.767
2506,2023-07-25,2023-07-25,1,14,10780.84,2.619999885559082,1.3521430492401123,41.59,-89.072
2507,2023-07-26,2023-07-26,1,7,5390.42,1.8700000047683716,1.441428542137146,44.757,-97.359
2508,2023-07-27,2023-07-28,2,45,34652.7,4.119999885559082,1.7033337354660034,42.864,-94.583
2509,2023-07-29,2023-07-31,3,40,30802.399999999998,4.119999885559082,1.4825000762939453,43.927,-101.105
2510,2023-08-01,2023-08-01,1,13,10010.779999999999,2.119999885559082,1.4469231367111206,45.459,-101.125
2511,2023-08-02,2023-08-02,1,2,1540.12,1.8700000047683716,1.8700000047683716,38.5,-92.125
2512,2023-08-03,2023-08-03,1,13,10010.779999999999,1.8700000047683716,1.4276924133300781,42.648,-97.455
2513,2023-08-04,2023-08-05,2,41,31572.46,2.619999885559082,1.4675610065460205,40.961,-92.021
2514,2023-08-06,2023-08-06,1,13,10010.779999999999,2.619999885559082,1.5430768728256226,37.748,-93.849
2515,2023-08-07,2023-08-08,2,79,60834.74,5.119999885559082,1.721265435218811,39.866,-96.29
2516,2023-08-09,2023-08-09,1,7,5390.42,1.6200000047683716,1.441428542137146,36.056,-87.151
2517,2023-08-10,2023-08-10,1,21,16171.259999999998,2.619999885559082,1.619999885559082,41.421,-97.544
2518,2023-08-11,2023-08-11,1,32,24641.92,3.119999885559082,1.721562385559082,42.793,-93.344
2519,2023-08-12,2023-08-12,1,17,13091.019999999999,2.619999885559082,1.428823471069336,40.982,-81.485
2520,2023-08-13,2023-08-13,1,9,6930.539999999999,2.119999885559082,1.4255554676055908,41.31,-82.43
2521,2023-08-15,2023-08-15,1,2,1540.12,1.8700000047683716,1.4950000047683716,34.624,-81.627
2522,2023-08-16,2023-08-16,1,6,4620.36,1.8700000047683716,1.411666750907898,42.132,-91.506
2523,2023-08-17,2023-08-17,1,3,2310.18,1.6200000047683716,1.3700000047683716,40.72,-87.554
2524,2023-08-21,2023-08-21,1,1,770.06,1.6200000047683716,1.6200000047683716,32.25,-111.0
2525,2023-08-22,2023-08-22,1,1,770.06,2.119999885559082,2.119999885559082,44.25,-83.75
2526,2023-08-23,2023-08-23,1,3,2310.18,1.6200000047683716,1.3700000047683716,42.023,-82.826
2527,2023-08-24,2023-08-24,1,3,2310.18,1.6200000047683716,1.286666750907898,44.636,-101.46
2528,2023-08-25,2023-08-25,1,6,4620.36,1.8700000047683716,1.3700000047683716,40.079,-100.08
2529,2023-08-30,2023-08-30,1,1,770.06,1.1200000047683716,1.1200000047683716,48.0,-103.5
2530,2023-09-03,2023-09-03,1,1,770.06,1.1200000047683716,1.1200000047683716,38.75,-118.75
2531,2023-09-04,2023-09-04,1,5,3850.2999999999997,1.6200000047683716,1.2699999809265137,44.985,-103.132
2532,2023-09-06,2023-09-06,1,5,3850.2999999999997,1.8700000047683716,1.3199999332427979,34.491,-90.372
2533,2023-09-07,2023-09-09,3,41,31572.46,2.869999885559082,1.467560887336731,39.162,-93.437
2534,2023-09-10,2023-09-10,1,5,3850.2999999999997,2.619999885559082,1.5699999332427979,37.441,-101.262
2535,2023-09-11,2023-09-11,1,2,1540.12,1.8700000047683716,1.4950000047683716,33.594,-103.408
2536,2023-09-12,2023-09-12,1,1,770.06,1.1200000047683716,1.1200000047683716,34.25,-84.75
2537,2023-09-14,2023-09-15,2,3,2310.18,2.869999885559082,1.9533332586288452,34.638,-102.745
2538,2023-09-16,2023-09-16,1,8,6160.48,2.619999885559082,1.526249885559082,39.663,-96.647
2539,2023-09-17,2023-09-17,1,2,1540.12,2.119999885559082,1.619999885559082,34.71,-100.75
2540,2023-09-18,2023-09-18,1,3,2310.18,1.1200000047683716,1.1200000047683716,36.333,-104.75
2541,2023-09-19,2023-09-19,1,21,16171.259999999998,2.869999885559082,1.5961904525756836,34.826,-99.011
2542,2023-09-20,2023-09-20,1,3,2310.18,1.8700000047683716,1.6200000047683716,44.122,-101.167
2543,2023-09-21,2023-09-21,1,14,10780.84,4.119999885559082,2.1914286613464355,40.222,-99.727
2544,2023-09-22,2023-09-23,2,35,26952.1,4.119999885559082,1.798571228981018,38.262,-98.055
2545,2023-09-24,2023-09-24,1,4,3080.24,2.619999885559082,1.8700000047683716,31.799,-98.325
2546,2023-09-26,2023-09-26,1,6,4620.36,1.8700000047683716,1.3283332586288452,38.46,-93.365
2547,2023-09-27,2023-09-27,1,4,3080.24,1.3700000047683716,1.1825000047683716,37.632,-87.75
2548,2023-09-29,2023-09-29,1,7,5390.42,1.8700000047683716,1.3342857360839844,44.511,-96.327
2549,2023-10-02,2023-10-02,1,5,3850.2999999999997,2.869999885559082,1.6200001239776611,35.349,-103.592
2550,2023-10-03,2023-10-03,1,27,20791.62,3.119999885559082,1.7959257364273071,39.012,-100.012
2551,2023-10-04,2023-10-04,1,14,10780.84,2.619999885559082,1.5128573179244995,33.554,-101.525
2552,2023-10-11,2023-10-11,1,1,770.06,1.6200000047683716,1.6200000047683716,42.0,-92.0
2553,2023-10-12,2023-10-12,1,3,2310.18,1.6200000047683716,1.286666750907898,40.605,-99.137
2554,2023-10-23,2023-10-23,1,2,1540.12,1.6200000047683716,1.3700000047683716,43.841,-93.328
2555,2023-10-24,2023-10-24,1,12,9240.72,2.619999885559082,1.7241665124893188,44.578,-93.719
2556,2023-11-19,2023-11-19,1,1,770.06,1.1200000047683716,1.1200000047683716,34.25,-99.0
2557,2023-11-20,2023-11-20,1,2,1540.12,1.8700000047683716,1.7450000047683716,31.866,-91.17
2558,2023-12-01,2023-12-01,1,1,770.06,1.8700000047683716,1.8700000047683716,30.0,-91.0
2559,2023-12-09,2023-12-09,1,37,28492.219999999998,4.119999885559082,1.5051349401474,33.773,-90.349
2560,2024-01-08,2024-01-08,1,18,13861.079999999998,3.119999885559082,1.7588887214660645,30.448,-91.206
2561,2024-01-09,2024-01-09,1,2,1540.12,1.1200000047683716,1.1200000047683716,33.0,-81.125
2562,2024-01-23,2024-01-23,1,1,770.06,2.119999885559082,2.119999885559082,29.25,-98.75
2563,2024-01-24,2024-01-26,3,5,3850.2999999999997,4.119999885559082,2.119999885559082,31.126,-95.698
2564,2024-02-02,2024-02-02,1,6,4620.36,1.3700000047683716,1.2450000047683716,32.625,-99.838
2565,2024-02-04,2024-02-04,1,14,10780.84,1.8700000047683716,1.2807142734527588,29.757,-83.4
2566,2024-02-08,2024-02-08,1,13,10010.779999999999,1.6200000047683716,1.216153860092163,42.325,-89.036
2567,2024-02-10,2024-02-11,2,61,46973.659999999996,3.119999885559082,1.5667215585708618,31.805,-94.343
2568,2024-02-12,2024-02-12,1,3,2310.18,1.8700000047683716,1.3700000047683716,34.159,-87.341
2569,2024-02-16,2024-02-16,1,4,3080.24,1.1200000047683716,1.1200000047683716,35.375,-90.062
2570,2024-02-19,2024-02-19,1,1,770.06,1.1200000047683716,1.1200000047683716,39.25,-121.0
2571,2024-02-21,2024-02-21,1,2,1540.12,1.3700000047683716,1.2450000047683716,40.75,-89.638
2572,2024-02-22,2024-02-22,1,3,2310.18,1.1200000047683716,1.1200000047683716,37.583,-90.0
2573,2024-02-27,2024-02-28,2,49,37732.939999999995,2.619999885559082,1.400612235069275,40.757,-86.665
2574,2024-02-29,2024-02-29,1,1,770.06,1.3700000047683716,1.3700000047683716,30.75,-90.75
2575,2024-03-03,2024-03-03,1,2,1540.12,1.6200000047683716,1.3700000047683716,34.527,-84.849
